Country/Region,date_sec,log_Confirmed
Mauritania,1584921600,0.3010299956639812
Mauritania,1585008000,0.3010299956639812
Mauritania,1585094400,0.3010299956639812
Mauritania,1585180800,0.47712125471966244
Mauritania,1585267200,0.47712125471966244
Mauritania,1585353600,0.6989700043360189
Mauritania,1585440000,0.6989700043360189
Mauritania,1585526400,0.6989700043360189
Mauritania,1585612800,0.7781512503836436
Mauritania,1585699200,0.7781512503836436
Mauritania,1585785600,0.7781512503836436
Mauritania,1585872000,0.7781512503836436
Mauritania,1585958400,0.7781512503836436
Mauritania,1586044800,0.7781512503836436
Mauritania,1586131200,0.7781512503836436
Mauritania,1586217600,0.7781512503836436
Mauritania,1586304000,0.7781512503836436
Mauritania,1586390400,0.8450980400142568
Mauritania,1586476800,0.8450980400142568
Mauritania,1586563200,0.8450980400142568
Mauritania,1586649600,0.8450980400142568
Mauritania,1586736000,0.8450980400142568
Mauritania,1586822400,0.8450980400142568
Mauritania,1586908800,0.8450980400142568
Mauritania,1586995200,0.8450980400142568
Mauritania,1587081600,0.8450980400142568
Mauritania,1587168000,0.8450980400142568
Mauritania,1587254400,0.8450980400142568
Mauritania,1587340800,0.8450980400142568
Mauritania,1587427200,0.8450980400142568
Mauritania,1587513600,0.8450980400142568
Mauritania,1587600000,0.8450980400142568
Mauritius,1584489600,0.47712125471966244
Mauritius,1584576000,0.47712125471966244
Mauritius,1584662400,1.0791812460476249
Mauritius,1584748800,1.146128035678238
Mauritius,1584835200,1.4471580313422192
Mauritius,1584921600,1.5563025007672873
Mauritius,1585008000,1.6232492903979006
Mauritius,1585094400,1.6812412373755872
Mauritius,1585180800,1.9084850188786497
Mauritius,1585267200,1.9731278535996986
Mauritius,1585353600,2.0086001717619175
Mauritius,1585440000,2.0293837776852097
Mauritius,1585526400,2.1072099696478683
Mauritius,1585612800,2.155336037465062
Mauritius,1585699200,2.2068258760318495
Mauritius,1585785600,2.2278867046136734
Mauritius,1585872000,2.2695129442179165
Mauritius,1585958400,2.292256071356476
Mauritius,1586044800,2.3560258571931225
Mauritius,1586131200,2.387389826338729
Mauritius,1586217600,2.428134794028789
Mauritius,1586304000,2.436162647040756
Mauritius,1586390400,2.496929648073215
Mauritius,1586476800,2.5024271199844326
Mauritius,1586563200,2.503790683057181
Mauritius,1586649600,2.510545010206612
Mauritius,1586736000,2.510545010206612
Mauritius,1586822400,2.510545010206612
Mauritius,1586908800,2.510545010206612
Mauritius,1586995200,2.510545010206612
Mauritius,1587081600,2.510545010206612
Mauritius,1587168000,2.5118833609788744
Mauritius,1587254400,2.515873843711679
Mauritius,1587340800,2.515873843711679
Mauritius,1587427200,2.515873843711679
Mauritius,1587513600,2.5171958979499744
Mauritius,1587600000,2.519827993775719
Mayotte,1584316800,0.0
Mayotte,1584403200,0.0
Mayotte,1584489600,0.47712125471966244
Mayotte,1584576000,0.47712125471966244
Mayotte,1584662400,0.7781512503836436
Mayotte,1584748800,0.8450980400142568
Mexico,1582848000,0.0
Mexico,1582934400,0.6020599913279624
Mexico,1583020800,0.6989700043360189
Mexico,1583107200,0.6989700043360189
