ObservationDate,SNo,Confirmed,Deaths,Recovered,log_Confirmed,log_Deaths,log_Recovered,date_sec
04/22/2020,17443,1785.0,10.0,1462.0,3.251638220448212,1.0,3.1649473726218416,1587513600
04/23/2020,17762,1789.0,10.0,1509.0,3.252610340567373,1.0,3.17868923977559,1587600000
04/24/2020,18082,1789.0,10.0,1542.0,3.252610340567373,1.0,3.188084373714938,1587686400
04/25/2020,18401,1790.0,10.0,1570.0,3.2528530309798933,1.0,3.1958996524092336,1587772800
04/26/2020,18720,1792.0,10.0,1608.0,3.2533380053261065,1.0,3.2062860444124324,1587859200
04/27/2020,19039,1792.0,10.0,1624.0,3.2533380053261065,1.0,3.2105860249051563,1587945600
04/28/2020,19360,1795.0,10.0,1636.0,3.254064452914338,1.0,3.2137832993353044,1588032000
04/29/2020,19681,1797.0,10.0,1656.0,3.2545480771089736,1.0,3.219060332448861,1588118400
04/30/2020,20003,1797.0,10.0,1670.0,3.2545480771089736,1.0,3.2227164711475833,1588204800
05/01/2020,20326,1798.0,10.0,1689.0,3.25478968739721,1.0,3.227629649571009,1588291200
05/02/2020,20649,1798.0,10.0,1706.0,3.25478968739721,1.0,3.231979026831504,1588377600
05/03/2020,20972,1799.0,10.0,1717.0,3.2550311633455515,1.0,3.2347702951609163,1588464000
05/04/2020,21295,1799.0,10.0,1723.0,3.2550311633455515,1.0,3.2362852774480286,1588550400
05/05/2020,21618,1799.0,10.0,1733.0,3.2550311633455515,1.0,3.238798562713917,1588636800
05/06/2020,21941,1799.0,10.0,1750.0,3.2550311633455515,1.0,3.2430380486862944,1588723200
05/07/2020,22264,1801.0,10.0,1755.0,3.2555137128195333,1.0,3.244277120801843,1588809600
05/08/2020,22587,1801.0,10.0,1765.0,3.2555137128195333,1.0,3.2467447097238415,1588896000
05/09/2020,22910,1801.0,10.0,1773.0,3.2555137128195333,1.0,3.2487087356009177,1588982400
05/10/2020,23233,1801.0,10.0,1773.0,3.2555137128195333,1.0,3.2487087356009177,1589068800
05/11/2020,23556,1801.0,10.0,1773.0,3.2555137128195333,1.0,3.2487087356009177,1589155200
05/12/2020,23879,1801.0,10.0,1776.0,3.2555137128195333,1.0,3.249442961442582,1589241600
05/13/2020,24202,1802.0,10.0,1780.0,3.255754786643044,1.0,3.250420002308894,1589328000
05/14/2020,24525,1802.0,10.0,1780.0,3.255754786643044,1.0,3.250420002308894,1589414400
05/15/2020,24902,1802.0,10.0,1782.0,3.255754786643044,1.0,3.250907699700856,1589500800
05/16/2020,25279,1802.0,10.0,1786.0,3.255754786643044,1.0,3.2518814545525276,1589587200
05/17/2020,25656,1802.0,10.0,1786.0,3.255754786643044,1.0,3.2518814545525276,1589673600
05/18/2020,26033,1802.0,10.0,1786.0,3.255754786643044,1.0,3.2518814545525276,1589760000
03/11/2020,4782,62.0,1.0,4.0,1.792391689498254,0.0,0.6020599913279624,1583884800
03/12/2020,4997,73.0,1.0,4.0,1.863322860120456,0.0,0.6020599913279624,1583971200
03/13/2020,5278,82.0,2.0,4.0,1.9138138523837167,0.3010299956639812,0.6020599913279624,1584057600
03/14/2020,5452,102.0,2.0,4.0,2.0086001717619175,0.3010299956639812,0.6020599913279624,1584144000
03/15/2020,5700,113.0,2.0,13.0,2.0530784434834195,0.3010299956639812,1.1139433523068367,1584230400
03/16/2020,5968,119.0,2.0,13.0,2.0755469613925306,0.3010299956639812,1.1139433523068367,1584316800
03/17/2020,6237,142.0,3.0,14.0,2.1522883443830563,0.47712125471966244,1.146128035678238,1584403200
03/18/2020,6515,156.0,3.0,14.0,2.1931245983544616,0.47712125471966244,1.146128035678238,1584489600
03/19/2020,6801,194.0,4.0,15.0,2.287801729930226,0.6020599913279624,1.1760912590556813,1584576000
03/20/2020,7092,244.0,5.0,20.0,2.387389826338729,0.6989700043360189,1.3010299956639813,1584662400
03/21/2020,7383,330.0,4.0,23.0,2.5185139398778875,0.6020599913279624,1.3617278360175928,1584748800
03/22/2020,7686,396.0,7.0,24.0,2.597695185925512,0.8450980400142568,1.380211241711606,1584835200
03/23/2020,7984,499.0,10.0,34.0,2.6981005456233897,1.0,1.5314789170422551,1584921600
03/24/2020,8279,536.0,10.0,40.0,2.72916478969277,1.0,1.6020599913279623,1585008000
03/25/2020,8579,657.0,12.0,43.0,2.8175653695597807,1.0791812460476249,1.6334684555795864,1585094400
03/26/2020,8881,727.0,20.0,45.0,2.8615344108590377,1.3010299956639813,1.6532125137753437,1585180800
03/27/2020,9188,887.0,20.0,73.0,2.9479236198317262,1.3010299956639813,1.863322860120456,1585267200
03/28/2020,9495,987.0,24.0,84.0,2.9943171526696366,1.380211241711606,1.9242792860618816,1585353600
03/29/2020,9806,1024.0,27.0,95.0,3.010299956639812,1.4313637641589874,1.9777236052888478,1585440000
03/30/2020,10118,1251.0,32.0,102.0,3.09725730969342,1.505149978319906,2.0086001717619175,1585526400
03/31/2020,10431,1397.0,35.0,123.0,3.1451964061141817,1.5440680443502757,2.089905111439398,1585612800
04/01/2020,10744,1998.0,58.0,148.0,3.3005954838899636,1.7634279935629373,2.1702617153949575,1585699200
04/02/2020,11057,2543.0,72.0,191.0,3.405346360175709,1.8573324964312685,2.2810333672477277,1585785600
04/03/2020,11372,2567.0,72.0,192.0,3.4094258686714434,1.8573324964312685,2.2833012287035497,1585872000
04/04/2020,11687,3082.0,86.0,229.0,3.4888326343824003,1.9344984512435677,2.359835482339888,1585958400
04/05/2020,12003,3588.0,99.0,229.0,3.5548524343720547,1.99563519459755,2.359835482339888,1586044800
04/06/2020,12322,4778.0,136.0,375.0,3.679246145413859,2.1335389083702174,2.574031267727719,1586131200
04/07/2020,12642,5311.0,150.0,421.0,3.725176301419137,2.1760912590556813,2.6242820958356683,1586217600
04/08/2020,12962,5916.0,178.0,506.0,3.772028165324855,2.250420002308894,2.7041505168397992,1586304000
04/09/2020,13282,6725.0,226.0,620.0,3.8276922886744456,2.3541084391474008,2.792391689498254,1586390400
04/10/2020,13602,7598.0,246.0,774.0,3.8806992892187013,2.3909351071033793,2.8887409606828927,1586476800
04/11/2020,13923,8446.0,288.0,969.0,3.9266510770888887,2.459392487759231,2.986323777050765,1586563200
04/12/2020,14244,9205.0,331.0,1080.0,3.9640237928400337,2.519827993775719,3.03342375548695,1586649600
04/13/2020,14564,10453.0,358.0,1181.0,4.019240950395851,2.5538830266438746,3.072249897613515,1586736000
04/14/2020,14884,11487.0,393.0,1359.0,4.06020662106735,2.5943925503754266,3.1332194567324945,1586822400
04/15/2020,15204,12322.0,405.0,1432.0,4.090681204457391,2.6074550232146687,3.1559430179718366,1586908800
04/16/2020,15524,13430.0,448.0,1768.0,4.128076012668715,2.651278013998144,3.2474822606770544,1586995200
04/17/2020,15844,14352.0,486.0,2041.0,4.156912425700017,2.6866362692622934,3.3098430047160705,1587081600
04/18/2020,16164,15722.0,521.0,2463.0,4.196507791939696,2.7168377232995247,3.3914644118391033,1587168000
04/19/2020,16484,17615.0,559.0,2854.0,4.245882647517261,2.747411807886423,3.4554539687786283,1587254400
04/20/2020,16804,18539.0,592.0,3273.0,4.268086304447384,2.77232170672292,3.5149460053080044,1587340800
04/21/2020,17124,20080.0,645.0,3975.0,4.302763708472981,2.8095597146352675,3.5993371329924893,1587427200
04/22/2020,17444,21370.0,681.0,4370.0,4.3298045221640695,2.833147111912785,3.640481436970422,1587513600
04/23/2020,17763,23077.0,721.0,5012.0,4.363179350058686,2.857935264719429,3.7000110623221123,1587600000
04/24/2020,18083,24530.0,780.0,5498.0,4.389697548206386,2.8920946026904804,3.7402047355074495,1587686400
04/25/2020,18402,26283.0,825.0,5939.0,4.419674935053872,2.916453948549925,3.7737133252770216,1587772800
04/26/2020,18721,27890.0,881.0,6523.0,4.44544851426605,2.9449759084120477,3.8144473785224875,1587859200
04/27/2020,19040,29451.0,939.0,7137.0,4.469100045714246,2.972665592266111,3.853515696756929,1587945600
04/28/2020,19361,31324.0,1008.0,7747.0,4.495877215295425,3.0034605321095067,3.889133555966724,1588032000
04/29/2020,19682,33062.0,1079.0,8437.0,4.519329121549154,3.0330214446829107,3.926188049107206,1588118400
04/30/2020,20004,34863.0,1154.0,9068.0,4.542364755906126,3.0622058088197126,3.95751151145448,1588204800
05/01/2020,20327,37257.0,1223.0,10007.0,4.571207881802855,3.0874264570362855,4.000303899784813,1588291200
05/02/2020,20650,39699.0,1323.0,10819.0,4.598779567217732,3.1215598441875008,4.034187120793453,1588377600
05/03/2020,20973,42505.0,1391.0,11775.0,4.628440020513509,3.143327129992046,4.070960915800934,1588464000
05/04/2020,21296,46437.0,1566.0,12847.0,4.666864154961232,3.1947917577219247,4.108801724122026,1588550400
05/05/2020,21619,49400.0,1693.0,14142.0,4.693726948923647,3.2286569581089353,4.150510832907967,1588636800
05/06/2020,21942,52987.0,1785.0,15331.0,4.724169331472659,3.251638220448212,4.18557048364222,1588723200
05/07/2020,22265,56351.0,1889.0,16776.0,4.750901627403038,3.2762319579218335,4.224688417457288,1588809600
05/08/2020,22588,59695.0,1985.0,17887.0,4.775937956533937,3.297760511099134,4.252537506990004,1588896000
05/09/2020,22911,62808.0,2101.0,19301.0,4.798014964351487,3.3224260524059526,4.285579810729595,1588982400
05/10/2020,23234,67161.0,2212.0,20969.0,4.827117153982519,3.344785122632661,4.3215777196957985,1589068800
05/11/2020,23557,70768.0,2294.0,22549.0,4.849836922025529,3.360593413565249,4.353127286608135,1589155200
05/12/2020,23880,74292.0,2415.0,24420.0,4.870942050060529,3.382917135087531,4.387745659608863,1589241600
05/13/2020,24203,78055.0,2551.0,26400.0,4.8924007280628645,3.40671045860979,4.421603926869831,1589328000
05/14/2020,24526,81997.0,2649.0,27969.0,4.913797963270552,3.423081958297231,4.446676938940506,1589414400
05/15/2020,24903,85784.0,2753.0,30258.0,4.933406292980529,3.4398062113933303,4.480840218542777,1589500800
05/16/2020,25280,90648.0,2871.0,34224.0,4.957358226539131,3.458033192496506,4.534330767227453,1589587200
05/17/2020,25657,95698.0,3025.0,36795.0,4.980902861517281,3.4807253789884878,4.565788807262067,1589673600
05/18/2020,26034,100328.0,3156.0,39233.0,5.001422154839628,3.4991369945373827,4.59365151826543,1589760000
03/11/2020,4799,34.0,1.0,2.0,1.5314789170422551,0.0,0.3010299956639812,1583884800
03/12/2020,5019,34.0,1.0,2.0,1.5314789170422551,0.0,0.3010299956639812,1583971200
03/13/2020,5266,69.0,4.0,2.0,1.8388490907372552,0.6020599913279624,0.3010299956639812,1584057600
03/14/2020,5454,96.0,5.0,8.0,1.9822712330395684,0.6989700043360189,0.9030899869919435,1584144000
03/15/2020,5697,117.0,5.0,8.0,2.0681858617461617,0.6989700043360189,0.9030899869919435,1584230400
03/16/2020,5961,134.0,5.0,8.0,2.1271047983648077,0.6989700043360189,0.9030899869919435,1584316800
03/17/2020,6228,172.0,5.0,8.0,2.2355284469075487,0.6989700043360189,0.9030899869919435,1584403200
03/18/2020,6498,227.0,19.0,11.0,2.3560258571931225,1.2787536009528289,1.0413926851582251,1584489600
03/19/2020,6777,311.0,25.0,11.0,2.4927603890268375,1.3979400086720377,1.0413926851582251,1584576000
03/20/2020,7071,369.0,32.0,15.0,2.56702636615906,1.505149978319906,1.1760912590556813,1584662400
03/21/2020,7370,450.0,38.0,15.0,2.6532125137753435,1.5797835966168101,1.1760912590556813,1584748800
03/22/2020,7687,514.0,48.0,29.0,2.710963118995276,1.6812412373755872,1.462397997898956,1584835200
03/23/2020,7985,579.0,49.0,30.0,2.762678563727436,1.6901960800285136,1.4771212547196624,1584921600
03/24/2020,8280,686.0,55.0,30.0,2.8363241157067516,1.7403626894942439,1.4771212547196624,1585008000
03/25/2020,8580,790.0,58.0,31.0,2.8976270912904414,1.7634279935629373,1.4913616938342726,1585094400
03/26/2020,8882,893.0,78.0,35.0,2.9508514588885464,1.8920946026904804,1.5440680443502757,1585180800
03/27/2020,9189,1046.0,87.0,46.0,3.0195316845312554,1.9395192526186185,1.662757831681574,1585267200
03/28/2020,9496,1155.0,102.0,59.0,3.062581984228163,2.0086001717619175,1.7708520116421442,1585353600
03/29/2020,9807,1285.0,114.0,64.0,3.1089031276673134,2.0569048513364727,1.806179973983887,1585440000
03/30/2020,10119,1414.0,122.0,75.0,3.150449409460881,2.0863598306747484,1.8750612633917,1585526400
03/31/2020,10432,1528.0,136.0,81.0,3.184123354239671,2.1335389083702174,1.9084850188786497,1585612800
04/01/2020,10745,1677.0,157.0,103.0,3.2245330626060857,2.1958996524092336,2.012837224705172,1585699200
04/02/2020,11058,1790.0,170.0,112.0,3.2528530309798933,2.230448921378274,2.0492180226701815,1585785600
04/03/2020,11373,1986.0,181.0,134.0,3.2979792441593623,2.2576785748691846,2.1271047983648077,1585872000
04/04/2020,11688,2092.0,191.0,150.0,3.3205616801952367,2.2810333672477277,2.1760912590556813,1585958400
04/05/2020,12004,2273.0,198.0,164.0,3.356599435724971,2.296665190261531,2.214843848047698,1586044800
04/06/2020,12323,2491.0,209.0,192.0,3.3963737275365067,2.3201462861110542,2.2833012287035497,1586131200
04/07/2020,12643,2738.0,221.0,204.0,3.437433443797971,2.3443922736851106,2.3096301674258988,1586217600
04/08/2020,12963,2956.0,240.0,222.0,3.470704429722788,2.380211241711606,2.346352974450639,1586304000
04/09/2020,13283,3293.0,280.0,252.0,3.517591730711908,2.4471580313422194,2.401400540781544,1586390400
04/10/2020,13603,3512.0,306.0,282.0,3.545554507234065,2.48572142648158,2.450249108319361,1586476800
04/11/2020,13924,3842.0,327.0,286.0,3.584557360525675,2.514547752660286,2.456366033129043,1586563200
04/12/2020,14245,4241.0,373.0,359.0,3.62746827245971,2.571708831808688,2.5550944485783194,1586649600
04/13/2020,14565,4557.0,399.0,380.0,3.6586790285824486,2.6009728956867484,2.57978359661681,1586736000
04/14/2020,14885,4839.0,459.0,426.0,3.684755622108624,2.661812685537261,2.629409599102719,1586822400
04/15/2020,15205,5136.0,469.0,446.0,3.710625015060797,2.6711728427150834,2.649334858712142,1586908800
04/16/2020,15525,5516.0,496.0,548.0,3.7416242575038123,2.6954816764901977,2.738780558484369,1586995200
04/17/2020,15845,5923.0,520.0,607.0,3.7725417326409434,2.716003343634799,2.7831886910752575,1587081600
04/18/2020,16165,6248.0,535.0,631.0,3.7957410208692437,2.7283537820212285,2.8000293592441343,1587168000
04/19/2020,16485,6575.0,582.0,686.0,3.8178957571617955,2.7649229846498886,2.8363241157067516,1587254400
04/20/2020,16805,6760.0,590.0,747.0,3.829946695941636,2.7708520116421442,2.873320601815399,1587340800
04/21/2020,17125,7135.0,616.0,842.0,3.853393977450666,2.7895807121644256,2.9253120914996495,1587427200
04/22/2020,17445,7418.0,635.0,913.0,3.870286828992591,2.8027737252919755,2.960470777534299,1587513600
04/23/2020,17764,7775.0,647.0,960.0,3.890700397698875,2.8109042806687006,2.9822712330395684,1587600000
04/24/2020,18084,8211.0,689.0,1002.0,3.9143960521297863,2.8382192219076257,3.0008677215312267,1587686400
04/25/2020,18403,8607.0,720.0,1042.0,3.9348518029656607,2.8573324964312685,3.0178677189635055,1587772800
04/26/2020,18722,8882.0,743.0,1107.0,3.9485107688376573,2.8709888137605755,3.044147620878723,1587859200
04/27/2020,19041,9096.0,765.0,1151.0,3.9588504516796785,2.8836614351536176,3.0610753236297916,1587945600
04/28/2020,19362,9511.0,773.0,1254.0,3.978226181674526,2.888179493918325,3.0982975364946976,1588032000
04/29/2020,19683,9771.0,784.0,1391.0,3.9899390132845354,2.8943160626844384,3.143327129992046,1588118400
04/30/2020,20005,10118.0,792.0,1522.0,4.005094675072549,2.8987251815894934,3.182414652434554,1588204800
05/01/2020,20328,10551.0,800.0,1591.0,4.023293623036605,2.9030899869919438,3.2016701796465816,1588291200
05/02/2020,20651,10843.0,831.0,1665.0,4.035149457773463,2.919601023784111,3.2214142378423385,1588377600
05/03/2020,20974,11192.0,845.0,1876.0,4.048907701483771,2.926856708949692,3.2732328340430454,1588464000
05/04/2020,21297,11587.0,864.0,1954.0,4.0639710069647625,2.936513742478893,3.2909245593827543,1588550400
05/05/2020,21620,12071.0,872.0,2197.0,4.081743249922721,2.940516484932567,3.3418300569205104,1588636800
05/06/2020,21943,12438.0,895.0,2317.0,4.094750552477504,2.951823035315912,3.364926033789976,1588723200
05/07/2020,22266,12776.0,930.0,2381.0,4.106394903130426,2.9684829485539352,3.37675939540488,1588809600
05/08/2020,22589,13112.0,943.0,2494.0,4.117668940562442,2.9745116927373285,3.396896449142524,1588896000
05/09/2020,22912,13645.0,959.0,2607.0,4.134973540005915,2.9818186071706636,3.416141031168329,1588982400
05/10/2020,23235,14032.0,973.0,2698.0,4.147119576021965,2.988112840268352,3.4310419453358856,1589068800
05/11/2020,23558,14265.0,991.0,2881.0,4.154271775993095,2.9960736544852753,3.459543258280413,1589155200
05/12/2020,23881,14749.0,1007.0,3063.0,4.168762575622357,3.003029470553618,3.4861469968065726,1589241600
05/13/2020,24204,15438.0,1028.0,3287.0,4.18859103659399,3.011993114659257,3.5167997040816243,1589328000
05/14/2020,24527,16006.0,1043.0,3518.0,4.20428281255794,3.018284308426531,3.5462958351214424,1589414400
05/15/2020,24904,16496.0,1076.0,3803.0,4.217378647939442,3.0318122713303706,3.5801263254115825,1589500800
05/16/2020,25281,17025.0,1089.0,3911.0,4.231087120584823,3.037027879755775,3.5922878159521305,1589587200
05/17/2020,25658,17514.0,1148.0,4129.0,4.243385345371658,3.059941888061955,3.6158448828747023,1589673600
05/18/2020,26035,18010.0,1191.0,4324.0,4.255513712819534,3.0759117614827773,3.6358856852812727,1589760000
02/19/2020,1844,2.0,2.0,0.0,0.3010299956639812,0.3010299956639812,-inf,1582070400
02/20/2020,1913,5.0,2.0,0.0,0.6989700043360189,0.3010299956639812,-inf,1582156800
02/21/2020,1981,18.0,4.0,0.0,1.255272505103306,0.6020599913279624,-inf,1582243200
02/22/2020,2063,28.0,5.0,0.0,1.4471580313422192,0.6989700043360189,-inf,1582329600
02/23/2020,2146,43.0,8.0,0.0,1.6334684555795864,0.9030899869919435,-inf,1582416000
02/24/2020,2231,61.0,12.0,0.0,1.7853298350107671,1.0791812460476249,-inf,1582502400
02/25/2020,2314,95.0,16.0,0.0,1.9777236052888478,1.2041199826559248,-inf,1582588800
02/26/2020,2405,139.0,19.0,49.0,2.143014800254095,1.2787536009528289,1.6901960800285136,1582675200
02/27/2020,2501,245.0,26.0,49.0,2.3891660843645326,1.414973347970818,1.6901960800285136,1582761600
02/28/2020,2602,388.0,34.0,73.0,2.5888317255942073,1.5314789170422551,1.863322860120456,1582848000
02/29/2020,2712,593.0,43.0,123.0,2.7730546933642626,1.6334684555795864,2.089905111439398,1582934400
03/01/2020,2827,978.0,54.0,175.0,2.9903388547876015,1.7323937598229686,2.2430380486862944,1583020800
03/02/2020,2947,1501.0,66.0,291.0,3.1763806922432702,1.8195439355418688,2.4638929889859074,1583107200
03/03/2020,3088,2336.0,77.0,291.0,3.3684728384403617,1.8864907251724818,2.4638929889859074,1583193600
03/04/2020,3239,2922.0,92.0,552.0,3.465680211598278,1.9637878273455553,2.741939077729199,1583280000
03/05/2020,3399,3513.0,107.0,739.0,3.5456781497920256,2.0293837776852097,2.8686444383948255,1583366400
03/06/2020,3571,4747.0,124.0,913.0,3.67641923171836,2.093421685162235,2.960470777534299,1583452800
03/07/2020,3771,5823.0,145.0,1669.0,3.7651467901080253,2.161368002234975,3.222456336679247,1583539200
03/08/2020,3996,6566.0,194.0,2134.0,3.817300878393321,2.287801729930226,3.329194415088451,1583625600
03/09/2020,4251,7161.0,237.0,2394.0,3.854973673726417,2.374748346010104,3.379124146070392,1583712000
03/10/2020,4516,8042.0,291.0,2731.0,3.9053640687668922,2.4638929889859074,3.4363217001397333,1583798400
03/11/2020,4722,9000.0,354.0,2959.0,3.9542425094393248,2.5490032620257876,3.471144965160633,1583884800
03/12/2020,4938,10075.0,429.0,2959.0,4.003245054813147,2.6324572921847245,3.471144965160633,1583971200
03/13/2020,5251,11364.0,514.0,2959.0,4.055531225050898,2.710963118995276,3.471144965160633,1584057600
03/14/2020,5386,12729.0,611.0,2959.0,4.104794286486278,2.786041210242554,3.471144965160633,1584144000
03/15/2020,5635,13938.0,724.0,4590.0,4.144200460183879,2.859738566197147,3.661812685537261,1584230400
03/16/2020,5893,14991.0,853.0,4590.0,4.1758306041622495,2.930949031167523,3.661812685537261,1584316800
03/17/2020,6165,16169.0,988.0,5389.0,4.208683161037417,2.9947569445876283,3.7315081835960253,1584403200
03/18/2020,6441,17361.0,1135.0,5389.0,4.23957473708321,3.0549958615291417,3.7315081835960253,1584489600
03/19/2020,6725,18407.0,1284.0,5710.0,4.264983012316461,3.1085650237328344,3.756636108245848,1584576000
03/20/2020,7019,19644.0,1433.0,6745.0,4.293229925459566,3.1562461903973444,3.828981954007923,1584662400
03/21/2020,7318,20610.0,1556.0,7635.0,4.314077991779213,3.1920095926536702,3.88280904139244,1584748800
03/22/2020,7688,21638.0,1685.0,7635.0,4.335217116457434,3.2265999052073573,3.88280904139244,1584835200
03/23/2020,7986,23049.0,1812.0,8376.0,4.362652087907755,3.2581581933407944,3.923036668670786,1584921600
